store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday
12,0,28,72,154,834,2024-06-16,3.1,0,0.995,1,0,8.0514,26.59,81.52,1.52,2024,6,16,Sunday
55,6,20,50,229,847,2024-03-31,0.5,5,0.838,1,1,1.5572,16.15,77.29,1.76,2024,3,31,Sunday
100,6,4,28,81,21,2024-04-25,0.4,0,1.0,0,0,3.6129,19.86,74.77,1.81,2024,4,25,Thursday
0,6,4,53,156,26,2024-04-07,0.7,6,0.909,0,1,2.0339,16.55,79.62,1.23,2024,4,7,Sunday
151,6,20,68,18,499,2024-05-01,0.5,0,1.0,1,0,2.298,19.66,73.46,1.18,2024,5,1,Wednesday
74,6,20,50,170,6,2024-06-05,0.6,11,0.656,0,1,1.8255,23.39,79.26,1.78,2024,6,5,Wednesday
144,2,29,78,82,4,2024-06-16,3.9,0,0.893,1,0,8.0523,26.59,81.3,1.52,2024,6,16,Sunday
1,6,4,28,81,738,2024-06-01,0.6,3,0.909,1,1,1.9156,23.58,70.21,1.32,2024,6,1,Saturday
151,2,29,76,60,596,2024-06-04,1.4,10,0.752,0,1,1.2599,24.09,70.27,1.66,2024,6,4,Tuesday
118,5,16,25,94,638,2024-06-11,1.8,0,0.754,0,1,6.3929,25.36,78.38,1.57,2024,6,11,Tuesday
56,6,4,28,81,21,2024-04-16,0.2,11,1.0,0,0,2.6238,18.47,74.5,1.32,2024,4,16,Tuesday
29,6,8,29,113,16,2024-04-11,0.3,0,1.0,0,0,2.8145,17.46,78.38,1.83,2024,4,11,Thursday
58,6,8,29,113,201,2024-04-01,0.8,5,1.0,0,0,3.3331,16.01,77.82,1.25,2024,4,1,Monday
81,5,16,25,103,296,2024-06-10,1.2,0,0.814,1,1,5.0114,25.83,75.04,1.86,2024,6,10,Monday
74,6,4,28,179,500,2024-05-06,1.3,0,0.625,0,1,2.8329,20.13,74.89,1.47,2024,5,6,Monday
149,6,8,29,113,77,2024-06-17,0.7,6,0.883,0,1,10.9384,26.81,81.08,1.51,2024,6,17,Monday
100,6,4,53,77,774,2024-05-04,0.6,0,1.0,1,0,2.7332,21.15,70.39,1.92,2024,5,4,Saturday
100,6,24,69,78,481,2024-06-07,1.0,0,1.0,0,0,1.8134,25.45,73.37,1.85,2024,6,7,Friday
126,6,10,33,181,115,2024-05-02,0.4,0,1.0,1,0,1.3294,20.82,73.19,1.53,2024,5,2,Thursday
134,5,18,80,86,12,2024-05-26,0.8,5,1.0,1,0,0.8584,23.1,67.24,1.89,2024,5,26,Sunday
132,6,4,28,81,19,2024-06-15,1.7,0,1.0,1,0,10.2303,24.97,83.63,1.71,2024,6,15,Saturday
134,1,7,17,46,473,2024-05-17,0.3,0,0.863,0,1,0.6136,23.55,70.38,1.55,2024,5,17,Friday
142,6,4,28,149,215,2024-04-27,0.9,4,0.75,1,1,2.712,19.81,78.95,1.41,2024,4,27,Saturday
121,6,10,33,72,693,2024-05-05,0.7,0,1.0,1,0,2.4677,20.83,75.71,1.38,2024,5,5,Sunday
145,0,5,7,66,510,2024-04-05,0.5,0,0.83,1,1,1.9203,16.35,79.67,1.5,2024,4,5,Friday
96,6,4,28,10,140,2024-04-13,0.7,0,0.851,1,1,2.782,18.4,81.95,1.67,2024,4,13,Saturday
112,6,20,50,229,847,2024-06-12,0.7,0,1.0,0,0,6.0803,26.01,79.8,2.05,2024,6,12,Wednesday
150,2,29,78,157,600,2024-04-06,0.7,9,1.0,1,0,2.8091,17.17,78.37,1.51,2024,4,6,Saturday
145,6,4,53,77,41,2024-04-27,5.8,1,0.75,1,1,3.4809,19.47,83.79,1.62,2024,4,27,Saturday
118,0,5,7,66,802,2024-04-15,0.6,0,0.871,0,0,2.6341,18.2,79.59,1.75,2024,4,15,Monday
151,6,20,68,18,508,2024-04-12,0.7,0,1.0,0,0,4.7288,17.38,80.34,1.58,2024,4,12,Friday
119,6,20,58,172,17,2024-04-04,0.4,0,1.0,1,0,1.3028,16.08,74.25,1.47,2024,4,4,Thursday
62,6,4,28,10,79,2024-06-10,0.5,6,0.721,1,1,5.0279,26.07,75.08,1.45,2024,6,10,Monday
19,6,4,28,142,351,2024-05-29,0.1,12,1.0,0,0,0.809,22.51,63.51,1.78,2024,5,29,Wednesday
96,6,4,28,142,18,2024-06-22,0.7,11,1.0,1,0,9.5604,26.87,84.09,1.57,2024,6,22,Saturday
61,6,21,64,123,489,2024-05-18,0.3,0,0.675,1,1,1.7796,23.68,71.81,1.43,2024,5,18,Saturday
8,6,8,8,9,214,2024-04-18,0.7,0,0.908,0,1,0.9314,18.11,75.16,1.71,2024,4,18,Thursday
24,5,18,80,86,11,2024-04-23,0.4,12,1.0,0,0,1.3088,19.08,76.62,1.61,2024,4,23,Tuesday
18,6,8,29,113,108,2024-05-19,1.5,6,1.0,1,0,2.2835,24.34,73.31,1.23,2024,5,19,Sunday
18,6,10,33,160,650,2024-05-11,1.0,6,0.858,1,1,2.1776,21.7,71.72,1.21,2024,5,11,Saturday
18,5,16,25,103,717,2024-06-08,0.7,13,0.848,1,1,2.5671,25.89,73.55,1.59,2024,6,8,Saturday
112,6,20,50,59,779,2024-04-01,0.6,2,1.0,0,0,3.3331,15.28,78.3,1.35,2024,4,1,Monday
151,2,29,78,157,600,2024-05-24,1.8,4,1.0,0,0,0.3767,23.03,66.7,1.63,2024,5,24,Friday
129,6,4,53,58,578,2024-03-31,0.0,0,0.8700000047683716,1,1,2.121,16.43,80.16,1.66,2024,3,31,Sunday
134,6,21,61,16,628,2024-05-14,0.7,10,0.89,0,1,2.2489,22.53,69.1,1.88,2024,5,14,Tuesday
55,6,20,58,172,127,2024-04-14,0.2,0,1.0,1,0,3.451,17.14,78.4,1.73,2024,4,14,Sunday
118,6,20,68,18,499,2024-04-26,0.4,0,1.0,0,0,3.2702,20.01,77.32,1.45,2024,4,26,Friday
118,5,18,80,112,369,2024-04-10,0.4,9,1.0,0,0,1.2948,17.72,79.03,2.0,2024,4,10,Wednesday
46,6,20,58,172,223,2024-06-13,0.7,0,0.766,0,1,8.5038,25.44,82.07,1.66,2024,6,13,Thursday
0,4,23,10,17,644,2024-05-21,0.0,16,0.6100000143051147,0,1,1.7731,23.09,69.88,1.61,2024,5,21,Tuesday
109,0,28,72,218,411,2024-05-25,0.0,16,0.7839999794960022,1,1,1.0062,23.65,67.46,2.03,2024,5,25,Saturday
24,6,4,28,10,140,2024-05-10,0.4,0,0.73,0,1,1.6227,21.07,65.14,1.76,2024,5,10,Friday
145,0,5,7,66,510,2024-06-21,0.3,0,0.609,0,1,6.7063,26.27,85.79,1.57,2024,6,21,Friday
112,6,20,68,127,122,2024-04-02,0.4,12,0.922,0,0,3.2275,15.65,76.63,2.3,2024,4,2,Tuesday
29,6,8,29,113,108,2024-06-06,0.6,0,1.0,0,0,0.8123,24.63,73.06,1.78,2024,6,6,Thursday
100,6,21,64,123,666,2024-05-15,0.7,1,1.0,0,0,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday
146,2,29,76,60,740,2024-04-21,1.6,5,1.0,1,0,1.57,19.53,74.5,1.51,2024,4,21,Sunday
142,5,16,25,103,296,2024-05-21,0.7,0,0.756,0,1,1.1427,23.77,72.5,1.36,2024,5,21,Tuesday
145,6,20,50,229,847,2024-03-28,0.1,0,1.0,0,0,4.4119,14.82,84.92,1.67,2024,3,28,Thursday
132,6,20,68,127,122,2024-04-11,0.5,0,1.0,0,0,3.9876,16.9,81.39,1.86,2024,4,11,Thursday
29,6,10,33,186,663,2024-06-16,0.2,14,1.0,1,0,8.0198,26.71,80.57,1.52,2024,6,16,Sunday
134,6,4,28,149,215,2024-05-01,4.6,2,0.75,1,1,2.3002,20.42,73.45,1.14,2024,5,1,Wednesday
140,0,5,7,67,330,2024-04-08,0.2,0,1.0,0,0,1.6166,17.06,79.57,1.12,2024,4,8,Monday
55,6,4,53,77,774,2024-06-18,1.4,0,0.726,0,1,13.2426,26.33,82.2,1.64,2024,6,18,Tuesday
18,6,4,28,10,140,2024-04-09,0.6,9,1.0,0,0,3.8591,17.67,77.35,1.6,2024,4,9,Tuesday
152,0,28,72,154,834,2024-05-19,1.3,11,1.0,1,0,1.1999,22.68,81.24,1.59,2024,5,19,Sunday
140,6,20,58,148,515,2024-04-06,0.7,5,0.931,1,0,2.7961,17.58,78.78,1.48,2024,4,6,Saturday
129,6,4,53,77,90,2024-05-13,0.5,0,1.0,0,0,1.525,22.56,72.61,2.01,2024,5,13,Monday
140,5,18,80,86,12,2024-06-22,0.4,6,0.899,1,1,9.567,26.88,84.15,1.57,2024,6,22,Saturday
46,4,23,10,17,644,2024-04-09,0.4,10,0.866,0,1,4.9568,16.45,80.87,1.8,2024,4,9,Tuesday
149,6,4,28,161,136,2024-06-07,0.2,0,0.797,0,1,2.3697,25.04,74.25,1.52,2024,6,7,Friday
93,6,4,28,81,70,2024-04-20,4.6,5,1.0,1,0,1.5924,19.17,75.26,1.64,2024,4,20,Saturday
126,6,20,47,140,119,2024-05-23,2.1,5,0.712,0,1,1.3161,23.95,66.41,1.59,2024,5,23,Thursday
29,5,18,80,86,11,2024-04-08,1.0,7,0.833,0,1,1.4286,16.2,77.24,1.23,2024,4,8,Monday
129,5,16,25,105,290,2024-05-01,1.3,0,1.0,1,0,2.4701,20.08,74.53,1.22,2024,5,1,Wednesday
104,6,20,50,59,567,2024-05-07,0.6,0,0.781,0,1,0.2727,21.24,68.31,1.12,2024,5,7,Tuesday
146,1,7,17,42,415,2024-04-26,0.1,0,1.0,0,0,2.3254,19.43,72.27,1.64,2024,4,26,Friday
131,6,4,28,161,136,2024-04-17,0.4,0,0.799,0,1,1.7493,17.7,76.79,1.95,2024,4,17,Wednesday
121,6,20,58,172,127,2024-03-29,0.2,0,1.0,0,0,5.0855,15.42,82.55,1.34,2024,3,29,Friday
145,2,0,13,27,98,2024-06-18,0.5,1,0.888,0,1,11.5884,25.87,86.95,1.66,2024,6,18,Tuesday
53,6,8,29,115,99,2024-05-08,0.4,12,0.95,0,0,0.8369,21.63,64.52,1.75,2024,5,8,Wednesday
145,6,4,53,156,26,2024-06-06,0.4,13,0.909,0,1,1.4311,23.89,83.25,1.63,2024,6,6,Thursday
95,5,18,80,86,12,2024-06-01,0.5,0,1.0,1,0,1.7559,24.03,76.62,1.34,2024,6,1,Saturday
109,6,10,57,205,719,2024-04-23,0.5,5,1.0,0,0,0.8984,18.65,76.7,1.94,2024,4,23,Tuesday
131,6,20,58,172,127,2024-06-22,0.6,0,0.948,1,0,9.3292,26.57,84.75,1.5,2024,6,22,Saturday
29,0,28,72,218,745,2024-04-11,0.5,0,1.0,0,0,2.8145,17.46,78.38,1.83,2024,4,11,Thursday
145,6,20,68,63,486,2024-05-15,4.0,0,0.675,0,1,1.7126,21.48,74.86,1.89,2024,5,15,Wednesday
29,6,21,64,123,489,2024-06-05,0.6,3,0.675,0,1,1.914,24.05,71.61,1.57,2024,6,5,Wednesday
148,5,18,80,112,765,2024-05-04,0.3,4,1.0,1,0,3.0902,21.84,76.07,1.37,2024,5,4,Saturday
91,6,20,50,229,847,2024-06-05,0.4,0,1.0,0,0,1.9146,24.05,71.66,1.57,2024,6,5,Wednesday
84,1,7,17,46,473,2024-04-12,0.9,0,1.0,0,1,4.7255,17.35,80.34,2.29,2024,4,12,Friday
12,0,5,6,65,467,2024-05-17,2.2,4,0.95,0,0,0.6137,22.51,70.56,1.66,2024,5,17,Friday
96,5,22,81,56,783,2024-05-28,1.2,8,0.848,0,1,1.2513,22.59,70.5,1.61,2024,5,28,Tuesday
58,6,21,61,16,74,2024-06-07,0.4,11,1.0,0,0,1.8133,25.21,73.07,1.32,2024,6,7,Friday
18,5,16,25,99,634,2024-04-18,0.2,0,0.887,0,1,0.9611,18.9,74.93,1.61,2024,4,18,Thursday
109,5,16,27,98,291,2024-06-21,0.9,5,1.0,0,0,7.3692,27.03,82.12,1.78,2024,6,21,Friday
96,6,21,64,76,335,2024-04-29,0.4,9,1.0,0,0,2.6502,20.48,76.81,1.66,2024,4,29,Monday
144,6,4,28,179,207,2024-03-28,0.9,10,1.0,0,0,1.6999,15.48,73.54,1.97,2024,3,28,Thursday
35,0,5,6,65,2,2024-04-28,0.6,10,1.0,1,0,3.1537,20.56,76.74,2.16,2024,4,28,Sunday
61,5,16,26,96,345,2024-04-26,0.2,0,1.0,0,0,2.3269,20.3,72.29,1.22,2024,4,26,Friday
143,6,21,61,16,74,2024-06-08,0.6,11,0.933,1,1,2.3714,25.45,73.75,1.45,2024,6,8,Saturday
60,6,4,28,10,140,2024-05-10,0.6,1,0.73,0,1,1.6772,20.94,71.4,1.5,2024,5,10,Friday
118,6,4,28,180,118,2024-06-09,2.2,9,0.993,1,0,4.6234,26.48,76.52,1.25,2024,6,9,Sunday
146,4,27,37,126,138,2024-05-03,0.5,0,1.0,1,0,2.092,20.44,74.13,2.1,2024,5,3,Friday
84,0,28,72,218,411,2024-05-21,1.1,2,0.784,0,1,1.7686,23.46,70.12,1.92,2024,5,21,Tuesday
59,5,16,25,101,496,2024-04-26,0.3,0,1.0,0,1,2.3229,19.4,72.33,1.62,2024,4,26,Friday
126,5,16,25,103,296,2024-04-27,0.6,0,0.829,1,1,1.5769,20.2,75.42,1.41,2024,4,27,Saturday
41,6,24,66,199,370,2024-05-15,0.9,0,1.0,0,0,1.4312,21.84,64.05,1.79,2024,5,15,Wednesday
1,6,8,29,114,219,2024-05-19,1.0,0,1.0,1,0,2.2863,23.34,73.53,1.48,2024,5,19,Sunday
18,5,16,27,104,635,2024-05-05,1.0,0,0.842,1,0,2.7058,20.62,73.86,1.39,2024,5,5,Sunday
60,2,31,79,227,670,2024-03-29,0.6,0,0.979,0,0,5.0418,15.43,82.53,1.34,2024,3,29,Friday
1,5,15,43,11,858,2024-06-22,0.5,0,1.0,1,0,8.1464,27.01,82.19,1.78,2024,6,22,Saturday
84,5,16,25,105,290,2024-06-06,0.8,0,1.0,0,0,0.8095,25.04,73.12,1.98,2024,6,6,Thursday
35,5,16,26,96,345,2024-04-03,0.8,8,0.799,0,1,1.718,16.2,76.18,1.46,2024,4,3,Wednesday
146,6,8,29,115,99,2024-04-09,0.5,0,0.725,0,1,3.6453,16.7,77.32,2.14,2024,4,9,Tuesday
129,6,4,28,168,554,2024-05-31,1.1,5,0.906,0,1,1.9922,23.76,72.91,1.45,2024,5,31,Friday
57,6,20,50,2,104,2024-06-01,2.6,2,0.666,1,1,1.7393,23.65,75.41,1.32,2024,6,1,Saturday
129,6,20,50,229,212,2024-04-23,0.3,6,1.0,0,0,1.4863,18.83,79.32,1.51,2024,4,23,Tuesday
96,5,16,25,101,422,2024-03-30,0.7,0,1.0,1,0,1.5003,16.5,78.18,1.61,2024,3,30,Saturday
74,6,21,64,19,691,2024-05-13,6.2,0,1.0,0,0,1.7011,21.31,72.7,1.93,2024,5,13,Monday
150,5,16,26,96,345,2024-06-25,0.5,0,1.0,0,0,12.491,28.52,84.64,1.32,2024,6,25,Tuesday
148,6,21,61,224,60,2024-06-01,0.5,0,1.0,1,0,1.7178,23.66,75.14,1.32,2024,6,1,Saturday
118,2,29,76,60,580,2024-06-25,3.8,2,0.903,0,1,9.7166,28.14,84.25,1.32,2024,6,25,Tuesday
119,2,29,78,82,4,2024-05-24,2.4,0,0.931,0,0,0.3751,23.08,66.57,1.59,2024,5,24,Friday
67,2,29,76,231,379,2024-06-17,0.5,7,1.0,0,0,7.8633,26.85,78.84,1.51,2024,6,17,Monday
145,4,27,0,0,706,2024-06-18,0.5,4,1.0,0,0,11.5884,25.87,86.95,1.66,2024,6,18,Tuesday
24,2,29,76,231,379,2024-04-17,0.2,10,1.0,0,0,0.9415,19.15,74.21,1.69,2024,4,17,Wednesday
1,6,4,28,180,118,2024-04-08,3.1,5,0.712,0,1,1.4231,16.21,77.23,1.23,2024,4,8,Monday
81,6,20,50,59,567,2024-04-15,1.0,0,0.808,0,1,2.4423,17.4,76.17,2.17,2024,4,15,Monday
78,2,29,76,60,580,2024-06-23,1.5,0,1.0,1,0,10.249,27.67,84.8,1.46,2024,6,23,Sunday
74,5,16,25,99,634,2024-04-28,0.4599999999999999,2,0.887,1,1,3.4382,20.31,80.66,1.75,2024,4,28,Sunday
46,5,16,25,101,496,2024-05-14,0.9,8,0.853,0,1,2.1944,21.06,71.92,2.21,2024,5,14,Tuesday
46,6,8,29,113,200,2024-05-20,0.0,16,0.8370000123977661,0,1,1.775,21.47,75.49,1.64,2024,5,20,Monday
134,5,16,27,98,291,2024-06-02,0.4,0,1.0,1,0,1.7642,24.15,69.82,1.5,2024,6,2,Sunday
67,0,5,5,6,768,2024-06-02,0.3,0,0.559,1,0,1.7589,23.43,69.91,1.64,2024,6,2,Sunday
144,6,20,68,127,122,2024-04-21,1.3,0,1.0,1,0,1.568,19.65,74.23,1.47,2024,4,21,Sunday
119,6,20,68,176,769,2024-04-30,1.2,0,0.762,0,1,3.2021,19.49,73.52,1.98,2024,4,30,Tuesday
126,6,8,29,113,76,2024-06-09,0.0,16,1.0,1,0,5.3494,26.77,76.25,1.39,2024,6,9,Sunday
129,6,4,53,77,774,2024-05-28,0.7,0,0.908,0,1,1.2831,22.49,71.85,1.48,2024,5,28,Tuesday
24,2,29,76,60,580,2024-05-21,0.1,0,1.0,0,1,1.7732,23.94,69.66,1.2,2024,5,21,Tuesday
115,1,7,17,52,396,2024-05-21,0.0,0,1.0,0,0,1.7731,23.74,69.66,1.34,2024,5,21,Tuesday
93,6,20,50,170,6,2024-06-05,0.6,11,0.656,0,1,1.5124,24.31,72.11,1.71,2024,6,5,Wednesday
60,0,28,72,154,834,2024-06-20,1.9,0,0.99,0,0,10.535,27.52,85.87,1.73,2024,6,20,Thursday
62,2,31,79,230,549,2024-04-14,0.0,16,0.8970000147819519,1,1,3.4444,17.85,78.01,1.74,2024,4,14,Sunday
60,6,21,61,223,93,2024-04-22,0.6,6,1.0,0,0,2.0201,18.08,79.28,1.46,2024,4,22,Monday
96,6,10,33,160,650,2024-05-31,1.3,0,0.875,0,1,1.947,23.49,70.93,1.45,2024,5,31,Friday
61,6,20,58,172,17,2024-05-20,0.7,3,1.0,0,0,1.0975,22.77,72.19,1.41,2024,5,20,Monday
100,6,4,28,216,71,2024-04-16,0.3,0,1.0,0,0,2.6174,18.03,74.48,1.83,2024,4,16,Tuesday
1,5,16,27,97,424,2024-05-06,0.2,7,0.891,0,0,2.0512,20.5,70.33,1.28,2024,5,6,Monday
59,6,4,53,156,26,2024-06-14,0.4,11,0.909,0,1,6.4899,26.67,78.46,1.91,2024,6,14,Friday
115,6,4,28,161,136,2024-05-01,0.4,0,0.799,1,1,2.2969,20.43,73.45,1.14,2024,5,1,Wednesday
91,5,16,25,101,422,2024-05-27,0.9,5,0.933,0,1,2.1247,22.6,66.67,1.86,2024,5,27,Monday
150,0,5,6,65,38,2024-05-20,0.3,0,0.871,0,1,1.0977,22.77,72.2,1.27,2024,5,20,Monday
132,6,4,53,77,774,2024-04-21,0.6,0,1.0,1,0,1.0085,19.31,78.77,1.51,2024,4,21,Sunday
150,6,4,53,77,41,2024-05-08,0.8,0,1.0,0,0,0.8385,21.8,64.55,1.89,2024,5,8,Wednesday
149,6,10,38,173,672,2024-04-07,0.9,0,0.792,0,1,1.7466,17.1,81.15,1.09,2024,4,7,Sunday
29,5,16,27,97,250,2024-06-21,0.2,0,1.0,0,0,7.1794,26.59,82.12,1.64,2024,6,21,Friday
8,6,20,58,172,127,2024-05-09,0.7,0,1.0,0,0,0.2932,20.77,67.8,1.67,2024,5,9,Thursday
118,5,18,80,109,321,2024-04-16,0.1,0,1.0,0,0,2.7319,18.66,76.92,1.53,2024,4,16,Tuesday
115,6,20,50,2,104,2024-06-16,2.1,0,0.705,1,1,8.05,27.0,80.88,1.45,2024,6,16,Sunday
95,6,4,28,81,21,2024-06-06,0.8,0,0.918,0,1,0.9224,25.31,81.3,1.43,2024,6,6,Thursday
150,6,4,28,81,70,2024-05-25,2.3,2,1.0,1,0,1.0091,24.25,66.55,1.91,2024,5,25,Saturday
95,5,16,25,103,296,2024-06-23,1.5,0,1.0,1,0,10.2358,27.36,86.8,1.45,2024,6,23,Sunday
18,6,20,50,59,567,2024-04-16,2.3,0,0.808,0,1,2.6782,18.88,74.43,1.53,2024,4,16,Tuesday
137,6,21,64,19,691,2024-06-23,7.0,5,0.827,1,1,10.2547,27.03,84.71,1.32,2024,6,23,Sunday
145,6,20,58,172,127,2024-04-03,0.7,0,1.0,0,0,2.536,16.35,80.67,1.58,2024,4,3,Wednesday
134,6,21,64,184,806,2024-06-19,0.6,0,1.0,0,0,14.2038,25.83,83.01,1.61,2024,6,19,Wednesday
118,5,16,25,103,366,2024-05-01,0.4,7,1.0,1,0,2.535,19.85,73.25,1.22,2024,5,1,Wednesday
46,5,16,27,97,250,2024-05-08,0.5,6,1.0,0,0,0.8314,20.81,72.41,1.72,2024,5,8,Wednesday
129,6,4,28,167,135,2024-04-18,0.7,1,1.0,0,0,1.2417,18.75,79.71,1.83,2024,4,18,Thursday
118,6,21,64,76,335,2024-03-29,0.0,16,1.0,0,0,4.9651,15.52,81.79,1.53,2024,3,29,Friday
1,2,29,76,231,379,2024-04-08,0.2,7,1.0,0,0,1.4231,16.21,77.23,1.23,2024,4,8,Monday
59,5,16,25,103,631,2024-06-13,0.6,3,1.0,0,0,7.5663,26.25,80.18,1.77,2024,6,13,Thursday
115,6,20,58,172,127,2024-05-19,1.4,0,1.0,1,0,2.2913,24.2,73.34,1.3,2024,5,19,Sunday
61,6,20,58,172,127,2024-05-09,0.4,0,1.0,0,0,0.293,21.89,67.41,1.43,2024,5,9,Thursday
18,1,7,17,51,362,2024-04-12,0.0,16,1.0,0,0,4.7244,17.88,80.13,1.54,2024,4,12,Friday
91,5,22,81,56,783,2024-04-10,1.8,0,0.7,0,1,2.2424,17.08,75.6,1.91,2024,4,10,Wednesday
53,6,4,53,77,41,2024-06-11,0.7,0,0.733,0,1,5.674,25.65,76.13,1.64,2024,6,11,Tuesday
119,5,16,25,103,631,2024-05-28,0.9,0,0.978,0,0,1.1298,22.18,67.46,1.68,2024,5,28,Tuesday
60,5,16,27,100,294,2024-04-07,1.5,5,1.0,0,0,1.9217,17.69,82.75,1.32,2024,4,7,Sunday
119,6,4,28,187,478,2024-04-05,0.6,11,0.867,1,1,1.9105,16.24,71.97,1.46,2024,4,5,Friday
131,5,16,25,103,717,2024-04-29,0.2,0,0.891,0,0,3.4732,19.38,77.81,1.54,2024,4,29,Monday
112,5,18,80,109,321,2024-04-24,0.1,0,1.0,0,1,0.5662,18.53,75.47,1.56,2024,4,24,Wednesday
78,6,4,28,180,118,2024-06-12,0.5,6,1.0,0,0,6.5051,26.1,80.25,1.57,2024,6,12,Wednesday
118,6,8,29,113,77,2024-06-19,1.2,0,0.88,0,1,15.6197,25.19,85.63,1.57,2024,6,19,Wednesday
91,6,4,53,156,26,2024-04-20,0.8,0,0.909,1,1,1.8167,18.63,74.87,1.89,2024,4,20,Saturday
137,6,4,28,142,18,2024-05-28,0.0,0,1.0,0,0,1.1302,22.0,67.96,1.55,2024,5,28,Tuesday
2,5,16,25,94,638,2024-04-13,1.2,0,0.836,1,1,1.9465,18.5,80.84,1.52,2024,4,13,Saturday
2,6,21,64,123,216,2024-04-15,0.4,10,0.926,0,1,2.4392,18.33,75.99,1.66,2024,4,15,Monday
91,6,4,53,77,41,2024-03-28,1.4,0,0.814,0,1,1.7008,15.47,73.53,1.97,2024,3,28,Thursday
135,6,4,53,77,41,2024-05-17,0.9,0,1.0,0,0,0.6135,22.51,70.55,1.66,2024,5,17,Friday
142,6,10,33,181,115,2024-05-31,0.2,0,1.0,0,0,1.9785,23.63,70.88,1.46,2024,5,31,Friday
118,6,4,28,81,213,2024-06-14,0.6,0,1.0,0,0,6.4116,27.17,79.08,1.52,2024,6,14,Friday
121,5,15,42,89,58,2024-03-30,0.3,5,1.0,1,0,1.9591,16.13,79.0,1.7,2024,3,30,Saturday
91,6,20,50,229,847,2024-04-24,0.6,5,1.0,0,0,0.7707,18.87,75.27,1.34,2024,4,24,Wednesday
147,5,16,25,94,247,2024-05-01,0.4,2,1.0,1,0,2.4905,20.07,74.55,1.22,2024,5,1,Wednesday
143,6,24,69,139,645,2024-04-24,0.4,0,1.0,0,0,0.7633,19.73,75.23,1.36,2024,4,24,Wednesday
8,5,22,81,56,783,2024-06-20,1.6,0,0.827,0,1,9.7221,27.56,86.77,1.86,2024,6,20,Thursday
131,5,16,25,101,496,2024-06-13,0.9,5,0.822,0,1,8.5054,25.4,82.39,1.66,2024,6,13,Thursday
18,6,4,28,167,775,2024-04-26,2.5,0,0.914,0,0,2.3226,20.24,72.19,1.43,2024,4,26,Friday
62,6,20,50,59,166,2024-05-25,1.3,0,1.0,1,0,1.0088,23.97,66.66,1.84,2024,5,25,Saturday
18,5,22,81,56,783,2024-05-21,2.1,6,0.833,0,1,1.7673,23.74,69.66,1.34,2024,5,21,Tuesday
61,5,16,26,96,345,2024-04-27,1.0,7,0.866,1,1,1.5769,20.23,75.43,1.48,2024,4,27,Saturday
112,4,23,10,17,644,2024-06-09,1.0,0,0.609,1,1,5.0534,26.19,75.97,1.39,2024,6,9,Sunday
131,6,4,28,81,19,2024-04-09,1.0,7,1.0,0,0,4.9563,16.45,80.86,1.8,2024,4,9,Tuesday
100,6,4,28,179,500,2024-05-15,0.6,5,0.75,0,1,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday
35,5,15,43,88,684,2024-06-17,0.6,7,0.719,0,1,7.989,27.26,78.73,2.09,2024,6,17,Monday
81,6,8,29,113,220,2024-05-04,0.3,0,0.87,1,1,2.7328,21.15,70.39,1.92,2024,5,4,Saturday
112,6,4,28,81,19,2024-05-16,1.5,0,1.0,0,0,1.6903,22.72,68.4,2.55,2024,5,16,Thursday
84,6,4,28,81,21,2024-05-08,0.6,7,1.0,0,0,1.0406,20.66,64.51,2.42,2024,5,8,Wednesday
134,2,31,79,227,31,2024-05-14,0.8,0,1.0,0,0,2.2489,22.53,69.1,1.88,2024,5,14,Tuesday
19,6,4,28,1,796,2024-05-26,2.2,5,0.837,1,1,0.8583,22.46,67.6,2.02,2024,5,26,Sunday
2,6,24,69,139,645,2024-05-24,0.4,4,1.0,0,0,0.3751,23.59,66.61,1.66,2024,5,24,Friday
35,6,20,68,127,122,2024-05-09,0.6,8,0.98,0,0,0.4975,20.77,67.81,1.98,2024,5,9,Thursday
137,3,11,35,71,829,2024-03-29,0.4,0,1.0,0,0,3.0206,15.08,76.56,1.71,2024,3,29,Friday
128,6,4,28,167,135,2024-04-30,0.4,0,1.0,0,0,3.2024,19.81,73.48,1.66,2024,4,30,Tuesday
8,6,8,29,113,77,2024-05-12,0.6,0,0.883,1,1,0.6005,21.59,65.65,1.08,2024,5,12,Sunday
143,1,7,17,52,396,2024-04-15,0.2,0,1.0,0,0,2.4391,18.33,75.99,1.66,2024,4,15,Monday
147,5,16,27,97,250,2024-06-03,0.4,0,1.0,0,0,2.0511,23.61,76.35,2.14,2024,6,3,Monday
140,5,18,80,109,194,2024-05-03,0.4,0,1.0,1,0,2.033,20.86,75.69,1.27,2024,5,3,Friday
84,0,5,5,6,768,2024-04-23,0.3,0,0.559,0,0,0.8975,18.65,76.7,1.95,2024,4,23,Tuesday
151,6,20,68,63,486,2024-06-16,1.9,4,0.675,1,1,8.0477,26.71,80.7,1.52,2024,6,16,Sunday
81,6,24,66,199,370,2024-04-23,0.6,0,1.0,0,0,0.8984,18.65,76.7,1.95,2024,4,23,Tuesday
